MDC_VOL_BLD_STROKE_INDEX,MDC_DIM_MILLI_L_PER_M_SQ,mL/m2
MDC_VOL_DELIV_AIR_CASE,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
MDC_VOL_DELIV_AIR_TOTAL,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
MDC_VOL_DELIV_CO2_CASE,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
MDC_VOL_DELIV_CO2_TOTAL,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
MDC_VOL_DELIV_DESFL_CASE,MDC_DIM_MILLI_L,mL
MDC_VOL_DELIV_DESFL_LIQUID_CASE,MDC_DIM_MILLI_L,mL
MDC_VOL_DELIV_DESFL_LIQUID_TOTAL,MDC_DIM_MILLI_L,mL
MDC_VOL_DELIV_DESFL_TOTAL,MDC_DIM_MILLI_L,mL
MDC_VOL_DELIV_ENFL_CASE,MDC_DIM_MILLI_L,mL
MDC_VOL_DELIV_ENFL_LIQUID_CASE,MDC_DIM_MILLI_L,mL
MDC_VOL_DELIV_ENFL_LIQUID_TOTAL,MDC_DIM_MILLI_L,mL
MDC_VOL_DELIV_ENFL_TOTAL,MDC_DIM_MILLI_L,mL
MDC_VOL_DELIV_HALOTH_CASE,MDC_DIM_MILLI_L,mL
MDC_VOL_DELIV_HALOTH_LIQUID_CASE,MDC_DIM_MILLI_L,mL
MDC_VOL_DELIV_HALOTH_LIQUID_TOTAL,MDC_DIM_MILLI_L,mL
MDC_VOL_DELIV_HALOTH_TOTAL,MDC_DIM_MILLI_L,mL
MDC_VOL_DELIV_HE_CASE,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
MDC_VOL_DELIV_HE_TOTAL,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
MDC_VOL_DELIV_ISOFL_CASE,MDC_DIM_MILLI_L,mL
MDC_VOL_DELIV_ISOFL_LIQUID_CASE,MDC_DIM_MILLI_L,mL
MDC_VOL_DELIV_ISOFL_LIQUID_TOTAL,MDC_DIM_MILLI_L,mL
MDC_VOL_DELIV_ISOFL_TOTAL,MDC_DIM_MILLI_L,mL
MDC_VOL_DELIV_N2O_CASE,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
MDC_VOL_DELIV_N2O_TOTAL,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
MDC_VOL_DELIV_NO_CASE,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
MDC_VOL_DELIV_NO_TOTAL,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
MDC_VOL_DELIV_O2_CASE,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
MDC_VOL_DELIV_O2_TOTAL,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
MDC_VOL_DELIV_SEVOFL_CASE,MDC_DIM_MILLI_L,mL
MDC_VOL_DELIV_SEVOFL_LIQUID_CASE,MDC_DIM_MILLI_L,mL
MDC_VOL_DELIV_SEVOFL_LIQUID_TOTAL,MDC_DIM_MILLI_L,mL
MDC_VOL_DELIV_SEVOFL_TOTAL,MDC_DIM_MILLI_L,mL
MDC_VOL_DELIV_XE_CASE,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
MDC_VOL_DELIV_XE_TOTAL,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
MDC_VOL_FLUID_CONTAINER_START,MDC_DIM_MILLI_L,mL
MDC_VOL_FLUID_DELIV,MDC_DIM_MILLI_L,mL
MDC_VOL_FLUID_DELIV_SEGMENT,MDC_DIM_MILLI_L,mL
MDC_VOL_FLUID_DELIV_TOTAL,MDC_DIM_MILLI_L,mL
MDC_VOL_FLUID_DELIV_TOTAL_SET,MDC_DIM_MILLI_L,mL
MDC_VOL_FLUID_TBI,MDC_DIM_MILLI_L,mL
MDC_VOL_FLUID_TBI_REMAIN,MDC_DIM_MILLI_L,mL
MDC_VOL_GAS_INSP_SINCE_START,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
MDC_VOL_MINUTE_AWAY,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_MIN,L/min,MDC_DIM_L_PER_SEC,L/s
MDC_VOL_MINUTE_AWAY_EXP,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_MIN,L/min
MDC_VOL_MINUTE_AWAY_EXP_BTSD_AZC,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_MIN,L/min
MDC_VOL_MINUTE_AWAY_EXP_BTSD_PS,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_SEC,L/s
MDC_VOL_MINUTE_AWAY_EXP_BTSD_PSAZC,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_SEC,L/s
MDC_VOL_MINUTE_AWAY_EXP_BTSD_PSAZC_PER_IBW,MDC_DIM_L_PER_MIN_PER_KG,L/min/kg,MDC_DIM_MILLI_L_PER_MIN_PER_KG,mL/min/kg
MDC_VOL_MINUTE_AWAY_EXP_BTSD_PS_PER_IBW,MDC_DIM_L_PER_MIN_PER_KG,L/min/kg,MDC_DIM_MILLI_L_PER_MIN_PER_KG,mL/min/kg
MDC_VOL_MINUTE_AWAY_EXP_PER_IBW,MDC_DIM_L_PER_MIN_PER_KG,L/min/kg,MDC_DIM_MILLI_L_PER_MIN_PER_KG,mL/min/kg
MDC_VOL_MINUTE_AWAY_IBW_PCTOF_REF_SETTING,MDC_DIM_PERCENT,%
MDC_VOL_MINUTE_AWAY_IBW_REF,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_SEC,L/s
MDC_VOL_MINUTE_AWAY_IBW_TARGET,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_SEC,L/s
MDC_VOL_MINUTE_AWAY_INSP,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_MIN,L/min
MDC_VOL_REMAIN_CONTAINER,MDC_DIM_MILLI_L,mL
MDC_VOL_SYRINGE_ACTUAL,MDC_DIM_MILLI_L,mL
MDC_VOL_URINE_COL,MDC_DIM_MILLI_L,mL,MDC_DIM_L,L
MDC_VOL_VENT_L_END_DIA,MDC_DIM_MILLI_L,mL
MDC_VOL_VENT_L_END_SYS,MDC_DIM_MILLI_L,mL
MDC_WK_CARD_LEFT,MDC_DIM_G_FORCE_M,gf.m
MDC_WK_CARD_RIGHT,MDC_DIM_G_FORCE_M,gf.m
MDC_WK_LV_STROKE,MDC_DIM_G_FORCE_M,gf.m
MDC_WK_LV_STROKE_INDEX,MDC_DIM_KILO_G_FORCE_M_PER_M_SQ,kgf.m/m2,MDC_DIM_G_FORCE_M_PER_M_SQ,gf.m/m2
MDC_WK_LV_WORK_INDEX,MDC_DIM_KILO_G_FORCE_M_PER_MIN_PER_M2,kgf.m/min/m2,MDC_DIM_G_FORCE_M_PER_MIN_PER_M2,gf.m/min/m2
MDC_WK_RV_STROKE_INDEX,MDC_DIM_KILO_G_FORCE_M_PER_M_SQ,kgf.m/m2,MDC_DIM_G_FORCE_M_PER_M_SQ,gf.m/m2
MDC_WORK_OF_BREATHING_IMPOSED,MDC_DIM_JOULES_PER_L,J/L,MDC_DIM_JOULES_PER_L_PER_KG,J/L/kg,MDC_DIM_JOULES_PER_ML_PER_KG,J/mL/kg,MDC_DIM_JOULES_PER_BREATH,J/{breath},MDC_DIM_JOULES_PER_ML,J/mL,MDC_DIM_JOULES_PER_DAY,J/d,MDC_DIM_JOULES_PER_L_PER_SEC,J/L/s
MDC_WORK_OF_BREATHING_PATIENT,MDC_DIM_JOULES_PER_L,J/L,MDC_DIM_JOULES_PER_L_PER_KG,J/L/kg,MDC_DIM_JOULES_PER_ML_PER_KG,J/mL/kg,MDC_DIM_JOULES_PER_BREATH,J/{breath},MDC_DIM_JOULES_PER_ML,J/mL,MDC_DIM_JOULES_PER_DAY,J/d,MDC_DIM_JOULES_PER_L_PER_SEC,J/L/s
MDC_WORK_OF_BREATHING_PATIENT_ELASTIC,MDC_DIM_JOULES_PER_L,J/L,MDC_DIM_JOULES_PER_L_PER_KG,J/L/kg,MDC_DIM_JOULES_PER_ML_PER_KG,J/mL/kg,MDC_DIM_JOULES_PER_BREATH,J/{breath},MDC_DIM_JOULES_PER_ML,J/mL,MDC_DIM_JOULES_PER_DAY,J/d,MDC_DIM_JOULES_PER_L_PER_SEC,J/L/s
MDC_WORK_OF_BREATHING_PATIENT_RESISTIVE,MDC_DIM_JOULES_PER_L,J/L,MDC_DIM_JOULES_PER_L_PER_KG,J/L/kg,MDC_DIM_JOULES_PER_ML_PER_KG,J/mL/kg,MDC_DIM_JOULES_PER_BREATH,J/{breath},MDC_DIM_JOULES_PER_ML,J/mL,MDC_DIM_JOULES_PER_DAY,J/d,MDC_DIM_JOULES_PER_L_PER_SEC,J/L/s
MDC_WORK_OF_BREATHING_VENTILATOR,MDC_DIM_JOULES_PER_L,J/L,MDC_DIM_JOULES_PER_L_PER_KG,J/L/kg,MDC_DIM_JOULES_PER_ML_PER_KG,J/mL/kg,MDC_DIM_JOULES_PER_BREATH,J/{breath},MDC_DIM_JOULES_PER_ML,J/mL,MDC_DIM_JOULES_PER_DAY,J/d,MDC_DIM_JOULES_PER_L_PER_SEC,J/L/s
