150668,MDC_SAT_O2_DELIV_INDEX,MDC_DIM_MILLI_L_PER_MIN_PER_M_SQ,mL/min/m2
150320,MDC_SAT_O2_QUAL,MDC_DIM_DIMLESS,{unitless},1,MDC_DIM_PERCENT,%
150332,MDC_SAT_O2_VEN,MDC_DIM_PERCENT,%
150672,MDC_SPO2_OXYGENATION_RATIO,MDC_DIM_PERCENT,%
160324,MDC_SPO2_SIGNAL_QUALITY_INDEX,MDC_DIM_DIMLESS,{unitless},1,MDC_DIM_PERCENT,%
184488,MDC_SYRINGE_MANUFACTURER,MDC_DIM_DIMLESS,{unitless},1
150616,MDC_SYSTOLIC_TIME_RATIO,MDC_DIM_DIMLESS,{unitless},1
8417912,MDC_TARGET_LEVEL_COAG,MDC_DIM_INR,{INR}
150344,MDC_TEMP,MDC_DIM_DEGC,Cel,MDC_DIM_FAHR,[degF]
150352,MDC_TEMP_ART,MDC_DIM_DEGC,Cel,MDC_DIM_FAHR,[degF]
150356,MDC_TEMP_AWAY,MDC_DIM_DEGC,Cel,MDC_DIM_FAHR,[degF]
188496,MDC_TEMP_AXIL,MDC_DIM_DEGC,Cel,MDC_DIM_FAHR,[degF]
188452,MDC_TEMP_AXILLA,MDC_DIM_DEGC,Cel,MDC_DIM_FAHR,[degF]
188436,MDC_TEMP_BLD,MDC_DIM_DEGC,Cel,MDC_DIM_FAHR,[degF]
150364,MDC_TEMP_BODY,MDC_DIM_DEGC,Cel,MDC_DIM_FAHR,[degF]
150368,MDC_TEMP_CORE,MDC_DIM_DEGC,Cel,MDC_DIM_FAHR,[degF]
188440,MDC_TEMP_DIFF,MDC_DIM_DEGC,Cel,MDC_DIM_FAHR,[degF]
188428,MDC_TEMP_EAR,MDC_DIM_DEGC,Cel,MDC_DIM_FAHR,[degF]
150372,MDC_TEMP_ESOPH,MDC_DIM_DEGC,Cel,MDC_DIM_FAHR,[degF]
188432,MDC_TEMP_FINGER,MDC_DIM_DEGC,Cel,MDC_DIM_FAHR,[degF]
150348,MDC_TEMP_FOLEY,MDC_DIM_DEGC,Cel,MDC_DIM_FAHR,[degF]
188456,MDC_TEMP_GIT,MDC_DIM_DEGC,Cel,MDC_DIM_FAHR,[degF]
150376,MDC_TEMP_INJ,MDC_DIM_DEGC,Cel,MDC_DIM_FAHR,[degF]
184296,MDC_TEMP_MICROENV,MDC_DIM_DEGC,Cel,MDC_DIM_FAHR,[degF]
16961512,MDC_TEMP_MICROENV_SETTING,MDC_DIM_DEGC,Cel,MDC_DIM_FAHR,[degF]
188500,MDC_TEMP_MYO,MDC_DIM_DEGC,Cel,MDC_DIM_FAHR,[degF]
188504,MDC_TEMP_NASAL,MDC_DIM_DEGC,Cel,MDC_DIM_FAHR,[degF]
150380,MDC_TEMP_NASOPH,MDC_DIM_DEGC,Cel,MDC_DIM_FAHR,[degF]
188424,MDC_TEMP_ORAL,MDC_DIM_DEGC,Cel,MDC_DIM_FAHR,[degF]
188420,MDC_TEMP_RECT,MDC_DIM_DEGC,Cel,MDC_DIM_FAHR,[degF]
188508,MDC_TEMP_ROOM,MDC_DIM_DEGC,Cel,MDC_DIM_FAHR,[degF]
150388,MDC_TEMP_SKIN,MDC_DIM_DEGC,Cel,MDC_DIM_FAHR,[degF]
16927604,MDC_TEMP_SKIN_SETTING,MDC_DIM_DEGC,Cel,MDC_DIM_FAHR,[degF]
188492,MDC_TEMP_TCUT,MDC_DIM_DEGC,Cel,MDC_DIM_FAHR,[degF]
188448,MDC_TEMP_TOE,MDC_DIM_DEGC,Cel,MDC_DIM_FAHR,[degF]
150392,MDC_TEMP_TYMP,MDC_DIM_DEGC,Cel,MDC_DIM_FAHR,[degF]
150396,MDC_TEMP_VEN,MDC_DIM_DEGC,Cel,MDC_DIM_FAHR,[degF]
150620,MDC_THORACIC_FLUID_CONTENT,MDC_DIM_PER_KILO_OHM,1/kOhm,/kOhm
157989,MDC_TIME_PCA_LOCKOUT,MDC_DIM_MIN,min
151856,MDC_TIME_PD_APNEA,MDC_DIM_SEC,s
151860,MDC_TIME_PD_APNEA_CENT,MDC_DIM_SEC,s
151864,MDC_TIME_PD_APNEA_MIX,MDC_DIM_SEC,s
151852,MDC_TIME_PD_APNEA_OBSTRUC,MDC_DIM_SEC,s
16929072,MDC_TIME_PD_APNEA_SETTING,MDC_DIM_SEC,s
160264,MDC_TIME_PD_COAG,MDC_DIM_SEC,s
157904,MDC_TIME_PD_DELAY,MDC_DIM_X_SEC,s,MDC_DIM_MIN,min,MDC_DIM_HR,h
157908,MDC_TIME_PD_DELAY_REMAIN,MDC_DIM_X_SEC,s,MDC_DIM_MIN,min,MDC_DIM_HR,h
157998,MDC_TIME_PD_DOSE_START_INTERVAL,MDC_DIM_MIN,min,MDC_DIM_HR,h
152612,MDC_TIME_PD_EXP,MDC_DIM_MILLI_SEC,ms,MDC_DIM_SEC,s
152608,MDC_TIME_PD_INSP,MDC_DIM_MILLI_SEC,ms,MDC_DIM_SEC,s
157987,MDC_TIME_PD_PCA_DOSE_LIMIT,MDC_DIM_HR,h
157996,MDC_TIME_PD_PROG,MDC_DIM_X_SEC,s,MDC_DIM_MIN,min,MDC_DIM_HR,h
153892,MDC_TIME_PD_PUPIL_REACT_LEFT,MDC_DIM_SEC,s
153896,MDC_TIME_PD_PUPIL_REACT_RIGHT,MDC_DIM_SEC,s
157916,MDC_TIME_PD_REMAIN,MDC_DIM_MIN,min
157997,MDC_TIME_PD_REMAIN_CONTAINER,MDC_DIM_X_SEC,s,MDC_DIM_MIN,min,MDC_DIM_HR,h
150624,MDC_TIME_PD_VENT_L_AORT_EJCT,MDC_DIM_MILLI_SEC,ms
150628,MDC_TIME_PD_VENT_L_AORT_PRE_EJCT,MDC_DIM_MILLI_SEC,ms
150520,MDC_TIME_PD_VENT_L_AORT_VALV,MDC_DIM_MILLI_SEC,ms
149554,MDC_TTHOR_HEART_RATE,MDC_DIM_BEAT_PER_MIN,/min,1/min,{beat}/min,{beats}/min
151578,MDC_TTHOR_RESP_RATE,MDC_DIM_RESP_PER_MIN,/min,1/min,{breath}/min,{breaths}/min,{resp}/min
150632,MDC_VELOCITY_INDEX,MDC_DIM_PER_KILO_SEC,/(1000.s)
151610,MDC_VENT_CO2_RESP_RATE,MDC_DIM_RESP_PER_MIN,/min,1/min,{breath}/min,{breaths}/min,{resp}/min
151912,MDC_VENT_CONC_AWAY_O2_DELTA,MDC_DIM_PERCENT,%,MDC_DIM_VOL_PERCENT,%{vol},MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_MILLI_BAR,mbar
152080,MDC_VENT_CONC_SUBST_DELTA,MDC_DIM_PERCENT,%,MDC_DIM_VOL_PERCENT,%{vol},MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_MILLI_BAR,mbar
151940,MDC_VENT_FLOW,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_SEC,L/s
152652,MDC_VENT_FLOW_BIAS,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_SEC,L/s
16929868,MDC_VENT_FLOW_BIAS_SETTING,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_MIN,L/min
152656,MDC_VENT_FLOW_CONTINUOUS,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_SEC,L/s
16929872,MDC_VENT_FLOW_CONTINUOUS_SETTING,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_SEC,L/s
151944,MDC_VENT_FLOW_EXP,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_SEC,L/s,MDC_DIM_MILLI_L_PER_SEC,mL/s,MDC_DIM_L_PER_MIN,L/min
151945,MDC_VENT_FLOW_EXP_MAX,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_SEC,L/s,MDC_DIM_MILLI_L_PER_SEC,mL/s,MDC_DIM_L_PER_MIN,L/min
151948,MDC_VENT_FLOW_INSP,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_SEC,L/s,MDC_DIM_MILLI_L_PER_SEC,mL/s,MDC_DIM_L_PER_MIN,L/min
151949,MDC_VENT_FLOW_INSP_MAX,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_SEC,L/s,MDC_DIM_MILLI_L_PER_SEC,mL/s,MDC_DIM_L_PER_MIN,L/min
16929164,MDC_VENT_FLOW_INSP_SETTING,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_SEC,L/s,MDC_DIM_MILLI_L_PER_SEC,mL/s,MDC_DIM_L_PER_MIN,L/min
153396,MDC_VENT_FLOW_NEBULIZER,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_SEC,L/s
151952,MDC_VENT_FLOW_RATIO_PERF_ALV_INDEX,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_SEC,L/s
151626,MDC_VENT_FLOW_RESP_RATE,MDC_DIM_RESP_PER_MIN,/min,1/min,{breath}/min,{breaths}/min,{resp}/min
152808,MDC_VENT_FLOW_THRESH_END_INSP,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_SEC,L/s
153272,MDC_VENT_FLOW_THRESH_END_INSP_PERCENT,MDC_DIM_PERCENT,%
16930488,MDC_VENT_FLOW_THRESH_END_INSP_PERCENT_SETTING,MDC_DIM_PERCENT,%
16930024,MDC_VENT_FLOW_THRESH_END_INSP_SETTING,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_SEC,L/s
152804,MDC_VENT_FLOW_TRIG_SENS,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_SEC,L/s
16930020,MDC_VENT_FLOW_TRIG_SENS_SETTING,MDC_DIM_MILLI_L_PER_MIN,mL/min,MDC_DIM_L_PER_MIN,L/min
184352,MDC_VENT_MODE,MDC_DIM_DIMLESS,{unitless},1
151956,MDC_VENT_PRESS,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
151972,MDC_VENT_PRESS_AWAY,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
152724,MDC_VENT_PRESS_AWAY_BACKUP,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
16929940,MDC_VENT_PRESS_AWAY_BACKUP_SETTING,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
152716,MDC_VENT_PRESS_AWAY_BASELINE,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
16929932,MDC_VENT_PRESS_AWAY_BASELINE_SETTING,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
152720,MDC_VENT_PRESS_AWAY_DELTA,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
152728,MDC_VENT_PRESS_AWAY_DELTA_BACKUP,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
16929944,MDC_VENT_PRESS_AWAY_DELTA_BACKUP_SETTING,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
152764,MDC_VENT_PRESS_AWAY_DELTA_LIMIT_PMIN,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
16929980,MDC_VENT_PRESS_AWAY_DELTA_LIMIT_PMIN_SETTING,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
16929936,MDC_VENT_PRESS_AWAY_DELTA_SETTING,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
152736,MDC_VENT_PRESS_AWAY_DELTA_SUPP,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
16929952,MDC_VENT_PRESS_AWAY_DELTA_SUPP_SETTING,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
151976,MDC_VENT_PRESS_AWAY_END_EXP_POS,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
16929192,MDC_VENT_PRESS_AWAY_END_EXP_POS_SETTING,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
152744,MDC_VENT_PRESS_AWAY_EXP_PLOW,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
16929960,MDC_VENT_PRESS_AWAY_EXP_PLOW_SETTING,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
152740,MDC_VENT_PRESS_AWAY_INSP_PHIGH,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
16929956,MDC_VENT_PRESS_AWAY_INSP_PHIGH_SETTING,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
152748,MDC_VENT_PRESS_AWAY_LIMIT,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
152752,MDC_VENT_PRESS_AWAY_LIMIT_PMAX,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
16929968,MDC_VENT_PRESS_AWAY_LIMIT_PMAX_SETTING,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
152760,MDC_VENT_PRESS_AWAY_LIMIT_PMIN,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
16929976,MDC_VENT_PRESS_AWAY_LIMIT_PMIN_SETTING,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
152756,MDC_VENT_PRESS_AWAY_LIMIT_RELIEF,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
16929972,MDC_VENT_PRESS_AWAY_LIMIT_RELIEF_SETTING,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
16929964,MDC_VENT_PRESS_AWAY_LIMIT_SETTING,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
151973,MDC_VENT_PRESS_AWAY_MAX,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
151975,MDC_VENT_PRESS_AWAY_MEAN,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
151974,MDC_VENT_PRESS_AWAY_MIN,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
152768,MDC_VENT_PRESS_AWAY_RISETIME_CTLD,MDC_DIM_MILLI_SEC,ms
153260,MDC_VENT_PRESS_AWAY_RISETIME_CTLD_PERCENT,MDC_DIM_PERCENT,%
16930476,MDC_VENT_PRESS_AWAY_RISETIME_CTLD_PERCENT_SETTING,MDC_DIM_PERCENT,%
16929984,MDC_VENT_PRESS_AWAY_RISETIME_CTLD_SETTING,MDC_DIM_MILLI_SEC,ms
152772,MDC_VENT_PRESS_AWAY_RISETIME_SUPP,MDC_DIM_MILLI_SEC,ms,MDC_DIM_SEC,s
153264,MDC_VENT_PRESS_AWAY_RISETIME_SUPP_PERCENT,MDC_DIM_PERCENT,%
16930484,MDC_VENT_PRESS_AWAY_RISETIME_SUPP_PERCENT_SETTING,MDC_DIM_PERCENT,%
16929988,MDC_VENT_PRESS_AWAY_RISETIME_SUPP_SETTING,MDC_DIM_MILLI_SEC,ms,MDC_DIM_SEC,s
16929188,MDC_VENT_PRESS_AWAY_SETTING,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
152732,MDC_VENT_PRESS_AWAY_SUPP,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
16929948,MDC_VENT_PRESS_AWAY_SUPP_SETTING,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
151957,MDC_VENT_PRESS_MAX,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
151958,MDC_VENT_PRESS_MIN,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
151964,MDC_VENT_PRESS_OCCL,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
152784,MDC_VENT_PRESS_OCCL_NIF,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
152780,MDC_VENT_PRESS_OCCL_P100MS,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
152424,MDC_VENT_PRESS_RESP_PLAT,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
151618,MDC_VENT_PRESS_RESP_RATE,MDC_DIM_RESP_PER_MIN,/min,1/min,{breath}/min,{breaths}/min,{resp}/min
152428,MDC_VENT_PRESS_TRIG_SENS,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
16929644,MDC_VENT_PRESS_TRIG_SENS_SETTING,MDC_DIM_HECTO_PASCAL,hPa,MDC_DIM_KILO_PASCAL,kPa,MDC_DIM_MMHG,mm[Hg],MDC_DIM_CM_H2O,cm[H2O],MDC_DIM_MILLI_BAR,mbar
152482,MDC_VENT_RESP_BACKUP_RATE,MDC_DIM_RESP_PER_MIN,/min,1/min,{breath}/min,{breaths}/min,{resp}/min
16929698,MDC_VENT_RESP_BACKUP_RATE_SETTING,MDC_DIM_RESP_PER_MIN,/min,1/min,{breath}/min,{breaths}/min,{resp}/min
152546,MDC_VENT_RESP_BTSD_AZC_RATE,MDC_DIM_RESP_PER_MIN,/min,1/min,{breath}/min,{breaths}/min,{resp}/min
152514,MDC_VENT_RESP_BTSD_A_RATE,MDC_DIM_RESP_PER_MIN,/min,1/min,{breath}/min,{breaths}/min,{resp}/min
152530,MDC_VENT_RESP_BTSD_C_RATE,MDC_DIM_RESP_PER_MIN,/min,1/min,{breath}/min,{breaths}/min,{resp}/min
152490,MDC_VENT_RESP_BTSD_PSAZC_RATE,MDC_DIM_RESP_PER_MIN,/min,1/min,{breath}/min,{breaths}/min,{resp}/min
152554,MDC_VENT_RESP_BTSD_PSAZ_RATE,MDC_DIM_RESP_PER_MIN,/min,1/min,{breath}/min,{breaths}/min,{resp}/min
152538,MDC_VENT_RESP_BTSD_PS_RATE,MDC_DIM_RESP_PER_MIN,/min,1/min,{breath}/min,{breaths}/min,{resp}/min
152498,MDC_VENT_RESP_BTSD_P_RATE,MDC_DIM_RESP_PER_MIN,/min,1/min,{breath}/min,{breaths}/min,{resp}/min
152506,MDC_VENT_RESP_BTSD_S_RATE,MDC_DIM_RESP_PER_MIN,/min,1/min,{breath}/min,{breaths}/min,{resp}/min
152522,MDC_VENT_RESP_BTSD_Z_RATE,MDC_DIM_RESP_PER_MIN,/min,1/min,{breath}/min,{breaths}/min,{resp}/min
151586,MDC_VENT_RESP_RATE,MDC_DIM_RESP_PER_MIN,/min,1/min,{breath}/min,{breaths}/min,{resp}/min
16928805,MDC_VENT_RESP_RATE_AVG_SETTING,MDC_DIM_RESP_PER_MIN,/min,1/min,{breath}/min,{breaths}/min,{resp}/min
16928805,MDC_VENT_RESP_RATE_MEAN_SETTING,MDC_DIM_RESP_PER_MIN,/min,1/min,{breath}/min,{breaths}/min,{resp}/min
16928804,MDC_VENT_RESP_RATE_MIN_SETTING,MDC_DIM_RESP_PER_MIN,/min,1/min,{breath}/min,{breaths}/min,{resp}/min
16928802,MDC_VENT_RESP_RATE_SETTING,MDC_DIM_RESP_PER_MIN,/min,1/min,{breath}/min,{breaths}/min,{resp}/min
152562,MDC_VENT_RESP_TARGET_AUTO_RATE,MDC_DIM_RESP_PER_MIN,/min,1/min,{breath}/min,{breaths}/min,{resp}/min
151642,MDC_VENT_SIGH_MULT_RATE,MDC_DIM_RESP_PER_MIN,/min,1/min,{breath}/min,{breaths}/min,{resp}/min
151634,MDC_VENT_SIGH_RATE,MDC_DIM_RESP_PER_MIN,/min,1/min,{breath}/min,{breaths}/min,{resp}/min
152636,MDC_VENT_TIME_PD_EXP_HOLD,MDC_DIM_SEC,s
16929852,MDC_VENT_TIME_PD_EXP_HOLD_SETTING,MDC_DIM_SEC,s
151684,MDC_VENT_TIME_PD_EXP_PAUSE,MDC_DIM_MILLI_SEC,ms,MDC_DIM_SEC,s
152648,MDC_VENT_TIME_PD_EXP_TLOW,MDC_DIM_MILLI_SEC,ms,MDC_DIM_SEC,s
16929864,MDC_VENT_TIME_PD_EXP_TLOW_SETTING,MDC_DIM_MILLI_SEC,ms,MDC_DIM_SEC,s
152416,MDC_VENT_TIME_PD_INSP,MDC_DIM_MILLI_SEC,ms,MDC_DIM_SEC,s
152616,MDC_VENT_TIME_PD_INSP_BACKUP,MDC_DIM_MILLI_SEC,ms,MDC_DIM_SEC,s
16929832,MDC_VENT_TIME_PD_INSP_BACKUP_SETTING,MDC_DIM_MILLI_SEC,ms,MDC_DIM_SEC,s
152632,MDC_VENT_TIME_PD_INSP_HOLD,MDC_DIM_SEC,s
16929848,MDC_VENT_TIME_PD_INSP_HOLD_SETTING,MDC_DIM_SEC,s
16929633,MDC_VENT_TIME_PD_INSP_MAX_SETTING,MDC_DIM_MILLI_SEC,ms,MDC_DIM_SEC,s
152624,MDC_VENT_TIME_PD_INSP_PAUSE,MDC_DIM_MILLI_SEC,ms,MDC_DIM_SEC,s
152628,MDC_VENT_TIME_PD_INSP_PAUSE_PERCENT,MDC_DIM_PERCENT,%
16929844,MDC_VENT_TIME_PD_INSP_PAUSE_PERCENT_SETTING,MDC_DIM_PERCENT,%
16929840,MDC_VENT_TIME_PD_INSP_PAUSE_SETTING,MDC_DIM_MILLI_SEC,ms,MDC_DIM_SEC,s
152604,MDC_VENT_TIME_PD_INSP_PERCENT,MDC_DIM_PERCENT,%
16929820,MDC_VENT_TIME_PD_INSP_PERCENT_SETTING,MDC_DIM_PERCENT,%
16929632,MDC_VENT_TIME_PD_INSP_SETTING,MDC_DIM_MILLI_SEC,ms,MDC_DIM_SEC,s
152644,MDC_VENT_TIME_PD_INSP_THIGH,MDC_DIM_MILLI_SEC,ms,MDC_DIM_SEC,s
16929860,MDC_VENT_TIME_PD_INSP_THIGH_SETTING,MDC_DIM_MILLI_SEC,ms,MDC_DIM_SEC,s
