MDC_ATTR_METRIC_INFO_LABEL,67900,Published
MDC_ATTR_METRIC_INFO_LABEL_STR,67901,Published
MDC_ATTR_METRIC_LIST_SRC,67902,Published
MDC_ATTR_METRIC_SPECN,67903,Published
MDC_ATTR_METRIC_STAT,67904,Published
MDC_ATTR_METRIC_STORE_CAPAC_CNT,67905,Published
MDC_ATTR_METRIC_STORE_FORMAT,67906,Published
MDC_ATTR_METRIC_STORE_SAMPLE_ALG,67907,Published
MDC_ATTR_METRIC_STORE_USAGE_CNT,67908,Published
MDC_ATTR_MODE_MSMT,67909,Published
MDC_ATTR_MODE_OP,67910,Published
MDC_ATTR_MSMT_STAT,67911,Published
MDC_ATTR_NOM_VERS,67912,Published
MDC_ATTR_NU_ACCUR_MSMT,67914,Published
MDC_ATTR_NU_CMPD_VAL_OBS,67915,Published
MDC_ATTR_ID_UDI,67916,Published
MDC_ATTR_NU_MSMT_RES,67917,Published
MDC_ATTR_NU_RANGE_MSMT,67918,Published
MDC_ATTR_NU_RANGE_PHYSIO,67919,Published
MDC_ATTR_NU_VAL_OBS,67920,Published
MDC_ATTR_NUM_SEG,67921,Published
MDC_ATTR_OP_SPEC,67922,Published
MDC_ATTR_OP_STAT,67923,Published
MDC_ATTR_OP_TEXT,67924,Published
MDC_ATTR_POWER_STAT,67925,Published
MDC_ATTR_PT_BSA,67926,Published
MDC_ATTR_PT_DEMOG_ST,67927,Published
MDC_ATTR_PT_DOB,67928,Published
MDC_ATTR_PT_GEN_INFO,67929,Published
MDC_ATTR_PT_ID,67930,Published
MDC_ATTR_PT_NAME,67931,Published
MDC_ATTR_PT_NAME_FAMILY,67932,Published
MDC_ATTR_PT_NAME_GIVEN,67933,Published
MDC_ATTR_PT_NAME_BIRTH,67934,Published
MDC_ATTR_PT_NAME_MAIDEN,67934,Deprecated
MDC_ATTR_PT_NAME_MIDDLE,67935,Published
MDC_ATTR_PT_NAME_TITLE,67936,Published
MDC_ATTR_PT_SEX,67937,Published
MDC_ATTR_PT_TYPE,67938,Published
MDC_ATTR_RANGE_DISTRIB,67939,Published
MDC_ATTR_SA_CALIB_I16,67940,Published
MDC_ATTR_SA_CALIB_I32,67941,Published
MDC_ATTR_SA_CALIB_I8,67942,Published
MDC_ATTR_SA_CMPD_VAL_OBS,67943,Published
MDC_ATTR_SA_FREQ_SIG,67944,Published
MDC_ATTR_SA_MSMT_RES,67945,Published
MDC_ATTR_SA_RANGE_PHYS_I16,67946,Published
MDC_ATTR_SA_RANGE_PHYS_I32,67947,Published
MDC_ATTR_SA_RANGE_PHYS_I8,67948,Published
MDC_ATTR_SA_SPECN,67949,Published
MDC_ATTR_SA_VAL_OBS,67950,Published
MDC_ATTR_SCALE_SPECN_I16,67951,Published
MDC_ATTR_SCALE_SPECN_I32,67952,Published
MDC_ATTR_SCALE_SPECN_I8,67953,Published
MDC_ATTR_SCAN_CTXT_MODE,67954,Published
MDC_ATTR_SCAN_EXTEND,67955,Published
MDC_ATTR_SCAN_LIST,67956,Published
MDC_ATTR_SCAN_REP_PD,67957,Published
MDC_ATTR_SCO_CAPAB,67958,Published
MDC_ATTR_SEG_DATA_GEN,67960,Published
MDC_ATTR_SEG_DATA_NU_OPT,67961,Published
MDC_ATTR_SEG_DATA_RTSA_OPT,67962,Published
MDC_ATTR_SEG_USAGE_CNT,67963,Published
MDC_ATTR_SETTINGS_SYST,67964,Deprecated
MDC_ATTR_SITE_LIST_BODY,67965,Published
MDC_ATTR_SITE_LIST_MSMT,67966,Published
MDC_ATTR_SPD_SWEEP_DEFAULT,67967,Published
MDC_ATTR_STAT_LOCK,67968,Published
MDC_ATTR_STAT_OP_TOG,67969,Published
MDC_ATTR_STD_SAFETY,67970,Deprecated
MDC_ATTR_SYS_CAPAB,67971,Published
MDC_ATTR_SYS_ID,67972,Published
MDC_ATTR_SYS_SPECN,67973,Published
MDC_ATTR_SYS_TYPE,67974,Published
MDC_ATTR_TIME_ABS,67975,Published
MDC_ATTR_TIME_BATT_REMAIN,67976,Published
MDC_ATTR_TIME_END_SEG,67978,Published
MDC_ATTR_TIME_PD_MSMT,67979,Published
MDC_ATTR_TIME_PD_OP_HRS,67980,Published
MDC_ATTR_TIME_PD_SAMP,67981,Published
MDC_ATTR_TIME_PD_AL_SUSP,67982,Published
MDC_ATTR_TIME_REL,67983,Published
MDC_ATTR_TIME_STAMP_ABS,67984,Published
MDC_ATTR_TIME_STAMP_REL,67985,Published
MDC_ATTR_TIME_START_SEG,67986,Published
MDC_ATTR_TOG_LABELS,67987,Deprecated
MDC_ATTR_TSA_MARKER_LIST,67988,Published
MDC_ATTR_TX_WIND,67989,Published
MDC_ATTR_UNIT_CODE,67990,Published
MDC_ATTR_UNIT_CODE_X,67991,Published
MDC_ATTR_UNIT_LABEL,67992,Deprecated
MDC_ATTR_UNIT_LABEL_STRING,67993,Published
MDC_ATTR_UNIT_LABEL_STRING_X,67994,Published
MDC_ATTR_UNIT_LABEL_X,67995,Deprecated
MDC_ATTR_VAL_BATT_CHARGE,67996,Published
MDC_ATTR_VAL_CURR,67997,Published
MDC_ATTR_VAL_ENUM_OBS,67998,Published
MDC_ATTR_VAL_ENUM_OBS_CMPD,67999,Published
MDC_ATTR_VAL_RANGE,68000,Published
MDC_ATTR_VAL_STEP_WIDTH,68001,Published
MDC_ATTR_VMD_STAT,68002,Published
MDC_ATTR_VMO_LIST_SRC,68003,Published
MDC_ATTR_VMO_REF,68004,Published
MDC_ATTR_VMO_REF_GLB,68005,Published
MDC_ATTR_VMS_MDS_LOCALIZN,68006,Published
MDC_ATTR_VMS_MDS_STAT,68007,Published
MDC_ATTR_VMS_MDS_TEXT_CAT,68008,Published
MDC_ATTR_BATT_CONFIG,68009,Published
MDC_ATTR_BATT_IDENTIFIER,68010,Published
MDC_ATTR_BATT_CHARGE_CYCLES_REMAIN,68011,Published
MDC_ATTR_AL_COND,68012,Published
MDC_ATTR_AL_LIMIT,68013,Published
MDC_ATTR_AL_OP_TEXT_STRING,68014,Published
MDC_ATTR_ANAESTHETIST,68015,Published
MDC_ATTR_ARCHIVE_VERS,68016,Published
MDC_ATTR_AUTH_LEVEL,68017,Published
MDC_ATTR_BATT_CHARGE_CYCLES,68018,Published
MDC_ATTR_BATT_CURR,68019,Published
MDC_ATTR_BATT_STAT,68020,Published
MDC_ATTR_BATT_VOLTAGE,68021,Published
MDC_ATTR_BATT_VOLTAGE_SPECN,68022,Published
MDC_ATTR_CAPAC_BATT_FULL,68023,Published
MDC_ATTR_CAPAC_BATT_REMAIN,68024,Published
MDC_ATTR_CAPAC_BATT_SPECN,68025,Published
MDC_ATTR_CIRCUM_HEAD,68026,Published
MDC_ATTR_CLASS,68027,Published
MDC_ATTR_CODE_DIAGNOSTIC,68028,Published
MDC_ATTR_CODE_PROCEDURE,68029,Published
MDC_ATTR_DESC_DIAGNOSTIC,68030,Published
MDC_ATTR_DESC_PROCEDURE,68031,Published
MDC_ATTR_DIAGNOSTIC_INFO,68032,Published
MDC_ATTR_DISCRIM_CONSTRUCT,68033,Published
MDC_ATTR_ENUM_ADD_DATA,68034,Published
MDC_ATTR_EXT_OBJ_RELATION,68035,Published
MDC_ATTR_FINDINGS,68036,Published
MDC_ATTR_ID_BED,68037,Published
MDC_ATTR_ID_MSMT_EXT,68038,Published
MDC_ATTR_ID_PHYSICIAN,68039,Published
MDC_ATTR_ID_PT_MOTHER,68040,Published
MDC_ATTR_ID_SESS_NOTES_ARCHIVE,68041,Published
MDC_ATTR_ID_SESS_TEST_ARCHIVE,68042,Published
MDC_ATTR_ID_SESS_ARCHIVE,68043,Published
MDC_ATTR_ID_SUBSTANCE_LABEL_STRING,68044,Published
MDC_ATTR_LOCATION,68045,Published
MDC_ATTR_NAME_BINDING,68046,Published
MDC_ATTR_NAME_SESS_NOTES_ARCHIVE,68047,Published
MDC_ATTR_NAME_SESS_TEST_ARCHIVE,68048,Published
MDC_ATTR_NAME_SESS_ARCHIVE,68049,Published
MDC_ATTR_OP_TEXT_STRING,68050,Published
MDC_ATTR_PHYSICIAN_ADMIT,68051,Published
MDC_ATTR_PHYSICIAN_ATTEND,68052,Published
MDC_ATTR_PROC_HIST,68053,Published
MDC_ATTR_PROCEDURE_DATE,68054,Published
MDC_ATTR_PROTECTION,68055,Published
MDC_ATTR_PT_AGE,68056,Published
MDC_ATTR_PT_AGE_GEST,68057,Published
MDC_ATTR_PT_BIRTH_LENGTH,68058,Published
MDC_ATTR_PT_BIRTH_WEIGHT,68059,Published
MDC_ATTR_PT_HEIGHT,68060,Published
MDC_ATTR_PT_NAME_MOTHER,68061,Published
MDC_ATTR_PT_RACE,68062,Published
MDC_ATTR_PT_WEIGHT,68063,Published
MDC_ATTR_SESS_NOTES_ARCHIVE_COMMENTS,68064,Published
MDC_ATTR_SESS_TEST_ARCHIVE_COMMENTS,68065,Published
MDC_ATTR_SESS_ARCHIVE_COMMENTS,68066,Published
MDC_ATTR_NAME_STUDY,68067,Published
MDC_ATTR_SURGEON,68068,Published
MDC_ATTR_BATT_VOLTAGES,68069,Published
MDC_ATTR_TEMP_BATT,68070,Published
MDC_ATTR_TIME_PD_AVG,68071,Published
MDC_ATTR_TIME_REL_HI_RES,68072,Published
MDC_ATTR_TIME_STAMP_REL_HI_RES,68073,Published
MDC_ATTR_TIME_START,68074,Published
MDC_ATTR_TIME_STOP,68075,Published
MDC_ATTR_TOG_LABELS_STRING,68076,Published
MDC_ATTR_ID_SUBSTANCE,68078,Published
MDC_ATTR_NAME_SYS,68079,Published
MDC_ATTR_PHYSICIAN_NAME,68080,Published
MDC_ATTR_PHYSICIAN_NAME_FAMILY,68081,Published
MDC_ATTR_PHYSICIAN_NAME_GIVEN,68082,Published
MDC_ATTR_PHYSICIAN_NAME_MIDDLE,68083,Published
MDC_ATTR_PHYSICIAN_NAME_TITLE,68084,Published
MDC_ATTR_SCO_HELP_TEXT_STRING,68085,Published
MDC_ATTR_SITE_LIST_BODY_EXT,68086,Published
MDC_ATTR_SITE_LIST_MSMT_EXT,68087,Published
MDC_ATTR_MIB_SYS,68088,Published
MDC_ATTR_MIB_IP,68089,Published
MDC_ATTR_MIB_ICMP,68090,Published
MDC_ATTR_MIB_IF,68091,Published
MDC_ATTR_MIB_AT,68092,Published
MDC_ATTR_MIB_UDP,68093,Published
MDC_ATTR_SCAN_CFG_LIMIT,68094,Published
MDC_ATTR_MSMT_PRINCIPLE,68096,Published
MDC_ATTR_ENUM_RANGE_MSMT,68097,Published
MDC_ATTR_EVENT_LOG_ENTRY_LIST,68100,Published
MDC_ATTR_STRING_CURR,68101,Published
MDC_ATTR_SET_STRING_SPEC,68103,Published
MDC_ATTR_ENUM_RANGE_MSMT_BIT_STRING,68104,Published
MDC_ATTR_ID_PRINTER_NAME,68105,Published
MDC_ATTR_PRINTER_CMD_LANG,68106,Published
MDC_ATTR_PRINTER_STAT,68107,Published
MDC_ATTR_PRINTER_STAT_STRING,68108,Published
MDC_ATTR_PAPER_SIZE,68109,Published
MDC_ATTR_PRINT_MARGINS,68110,Published
MDC_ATTR_PRINTER_GRPH_RES_STD,68111,Published
MDC_ATTR_PRINTER_GRPH_RES_COLOR,68112,Published
MDC_ATTR_PRINTER_COLOR_SUP,68113,Published
MDC_ATTR_PRINTER_DUPLX_SUP,68114,Published
MDC_ATTR_PRINTER_LOC_LANG_SUP,68115,Published
MDC_ATTR_PRINTER_ACC_PCOL,68116,Published
MDC_ATTR_PRINTER_TFTP_ADDR,68117,Published
MDC_ATTR_SA_MARKER_LIST_I16,68118,Published
MDC_ATTR_SA_FIXED_VAL_SPECN,68118,Deprecated
MDC_ATTR_DELAY_TIME_MAX,68119,Published
MDC_ATTR_PDMO_CAPAB,68120,Published
MDC_ATTR_PDMO_IMPL_VERS,68121,Published
MDC_ATTR_SYS_ADT_ST,68122,Deprecated
MDC_ATTR_PT_DEMOG_REF_LIST,68123,Published
MDC_ATTR_PT_DEMOG_ST_SYNCH,68124,Published
MDC_ATTR_PT_DEMOG_DATA_LIST,68125,Published
MDC_ATTR_PT_PACED_MODE,68126,Published
MDC_ATTR_EVENT_LOG_INFO,68127,Published
MDC_ATTR_EVENT_LOG_CHANGE_COUNT,68128,Published
MDC_ATTR_LOG_CHANGE_COUNT,68128,Deprecated
MDC_ATTR_CC_CAPAB,68129,Published
MDC_ATTR_CC_TYPE,68130,Published
MDC_ATTR_CC_NUM_DIFS,68131,Published
MDC_ATTR_CC_THIS_DIF_INDEX,68132,Published
MDC_ATTR_CC_EXT_MNG_PROT,68133,Published
MDC_ATTR_MIB_EXT_OID,68134,Published
MDC_ATTR_PT_BODY_POSN,68135,Published
MDC_ATTR_LOCALE,68136,Published
MDC_ATTR_PT_LBM,68137,Published
MDC_ATTR_OP_TEXT_STRING_DYN,68138,Published
MDC_ATTR_SA_MARKER_LIST_I8,68139,Published
MDC_ATTR_SA_MARKER_LIST_I32,68140,Published
MDC_ATTR_DSA_MARKER_LIST,68141,Published
MDC_ATTR_CHAN_NUM_LOGICAL,68142,Published
MDC_ATTR_TIME_SUPPORT,68143,Published
MDC_ATTR_DATE_TIME_STATUS,68144,Published
MDC_ATTR_TIME_ABS_ISO,68145,Published
MDC_ATTR_TIME_STAMP_LIST_EXT,68146,Published
MDC_ATTR_TIME_ABS_REL_SYNC,68147,Published
MDC_ATTR_TIME_ZONE,68148,Published
MDC_ATTR_TIME_DAYLIGHT_SAVINGS_TRANS,68149,Published
MDC_ATTR_CUM_LEAP_SECONDS,68150,Published
MDC_ATTR_NEXT_LEAP_SECOND,68151,Published
MDC_ATTR_REPORTING_DELAY_AVG,68152,Published
MDC_ATTR_SAMPLE_TIME_SYNC,68153,Published
MDC_ATTR_SAMPLE_TIME_SYNC_HIRES,68154,Published
MDC_ATTR_CMPLX_INFO,68155,Published
MDC_ATTR_CMPLX_VAL_OBS,68156,Published
MDC_ATTR_CMPLX_DYN_ATTR,68157,Published
MDC_ATTR_CMPLX_STATIC_ATTR,68158,Published
MDC_ATTR_CMPLX_RECURSION_DEPTH,68159,Published
MDC_ATTR_RANGE_CURR,68160,Published
MDC_ATTR_RANGE_OP_TEXT_STRING,68161,Published
MDC_ATTR_FILTER_LABEL_STRING,68162,Published
MDC_ATTR_ENUM_RANGE_MSMT_LABELS,68163,Published
MDC_ATTR_DEV_CONFIG_ID,68164,Published
MDC_ATTR_MDS_TIME_INFO,68165,Published
MDC_ATTR_METRIC_SPEC_SMALL,68166,Published
MDC_ATTR_SOURCE_HANDLE_REF,68167,Published
MDC_ATTR_SIMP_SA_OBS_VAL,68168,Published
MDC_ATTR_ENUM_OBS_VAL_SIMP_OID,68169,Published
MDC_ATTR_ENUM_OBS_VAL_SIMP_STR,68170,Published
MDC_ATTR_REG_CERT_DATA_LIST,68171,Published
MDC_ATTR_NU_VAL_OBS_BASIC,68172,Published
MDC_ATTR_PM_STORE_CAPAB,68173,Published
MDC_ATTR_PM_SEG_MAP,68174,Published
MDC_ATTR_PM_SEG_PERSON_ID,68175,Published
MDC_ATTR_SEG_STATS,68176,Published
MDC_ATTR_SEG_FIXED_DATA,68177,Published
MDC_ATTR_SCAN_HANDLE_ATTR_VAL_MAP,68179,Published
MDC_ATTR_SCAN_REP_PD_MIN,68180,Published
MDC_ATTR_ATTRIBUTE_VAL_MAP,68181,Published
MDC_ATTR_NU_VAL_OBS_SIMP,68182,Published
MDC_ATTR_PM_STORE_LABEL_STRING,68183,Published
MDC_ATTR_PM_SEG_LABEL_STRING,68184,Published
MDC_ATTR_TIME_PD_MSMT_ACTIVE,68185,Published
MDC_ATTR_SYS_TYPE_SPEC_LIST,68186,Published
MDC_ATTR_METRIC_ID_PART,68191,Published
MDC_ATTR_ENUM_OBS_VAL_PART,68192,Published
MDC_ATTR_SUPPLEMENTAL_TYPES,68193,Published
MDC_ATTR_TIME_ABS_ADJUST,68194,Published
MDC_ATTR_CLEAR_TIMEOUT,68195,Published
MDC_ATTR_TRANSFER_TIMEOUT,68196,Published
MDC_ATTR_ENUM_OBS_VAL_SIMP_BIT_STR,68197,Published
MDC_ATTR_ENUM_OBS_VAL_BASIC_BIT_STR,68198,Published
MDC_ATTR_METRIC_STRUCT_SMALL,68211,Published
MDC_ATTR_NU_CMPD_VAL_OBS_SIMP,68212,Published
MDC_ATTR_NU_CMPD_VAL_OBS_BASIC,68213,Published
MDC_ATTR_ID_PHYSIO_LIST,68214,Published
MDC_ATTR_SCAN_HANDLE_LIST,68215,Published
MDC_ATTR_CONTEXT_KEY,68216,Published
MDC_ATTR_SOURCE_HANDLE_REF_LIST,68217,Published
MDC_REG_CERT_DATA_AUTH_BODY,68218,Published
MDC_TIME_CAP_STATE,68219,Published
MDC_TIME_SYNC_PROTOCOL,68220,Published
MDC_TIME_SYNC_ACCURACY,68221,Published
MDC_TIME_RES_ABS,68222,Published
MDC_ATTR_TIME_RES_ABS,68222,Published from RTMMSv1 coded term table
MDC_TIME_RES_REL,68223,Published
MDC_ATTR_TIME_RES_REL,68223,Published from RTMMSv1 coded term table
MDC_TIME_RES_REL_HI_RES,68224,Published
MDC_ATTR_TIME_RES_REL_HI_RES,68224,Published from RTMMSv1 coded term table
MDC_ATTR_TIME_BO,68225,Published
MDC_ATTR_TIME_STAMP_BO,68226,Published
MDC_ATTR_TIME_START_SEG_BO,68227,Published
MDC_ATTR_TIME_END_SEG_BO,68228,Published
MDC_ATTR_TICK_RES,68229,Published
MDC_ATTR_TRANSPORT_TIMEOUT,68230,Published
MDC_ATTR_SITE_LIST_BREATHING_CKT,68231,Published
MDC_ATTR_THRES_NOTIF_TEXT_STRING,68232,Published
MDC_ATTR_SITE_LIST_BREATHING_CKT_EXT,68233,Published
MDC_ATTR_TIME_NTP_REF_ID,68234,Published
MDC_ATTR_TIME_TIMEBASE_ID,68235,Published
MDC_ATTR_MSMT_CONFIDENCE_95,68236,Published
MDC_ATTR_METRIC_CALC_METHOD,68237,Published
MDC_ATTR_EVENT_CONTEXT,68238,Published
MDC_TIME_RES_BO,68239,Published
MDC_ATTR_TIME_RES_BO,68239,Published from RTMMSv1 coded term table
MDC_ATTR_ENUM_CAPABILITY_MASK_SIMPLE,68240,Published
MDC_ATTR_ENUM_CAPABILITY_MASK_BASIC,68241,Published
MDC_ATTR_ENUM_STATE_FLAG_SIMPLE,68242,Published
MDC_ATTR_ENUM_STATE_FLAG_BASIC,68243,Published
MDC_ATTR_ECG_LEAD_SET,68244,Published
MDC_ATTR_SAMPLE_RATE,68320,Published
MDC_ATTR_SAMPLE_COUNT,68321,Published
MDC_ATTR_WAV_ENCODING,68322,Published
MDC_ATTR_DATA_RANGE,68323,Published
MDC_ATTR_GRID_VIS,68324,Published
MDC_ATTR_VIS_COLOR,68325,Published
MDC_ATTR_SCALE_RANGE,68326,Published
MDC_ATTR_SCALE_RANGE_SIZE,68327,Published
MDC_ATTR_PHYS_RANGE,68328,Published
MDC_ATTR_SCHED_STORE_HANDLE,68336,Published
MDC_ATTR_SCHED_STORE_ACTIVE_INSTNO,68337,Published
